row_id,efficiency_binning_standard,eff_times_minutes_binning_standard,high_eff_min_freq,points_binning_standard,eff_per_point_binning_standard,blocks,target
6594,10,2,0.7967142857142857,3,2,1,0
6417,18,5,0.2032857142857143,6,2,1,1
8407,7,2,0.7967142857142857,3,1,0,0
7441,8,2,0.7967142857142857,1,3,0,1
2742,8,2,0.7967142857142857,4,1,0,0
4092,9,2,0.7967142857142857,3,2,1,0
4012,11,3,0.7967142857142857,4,2,1,1
8806,15,5,0.2032857142857143,4,2,2,1
2433,6,1,0.7967142857142857,1,3,0,0
5093,13,3,0.2032857142857143,4,2,1,1
5389,17,5,0.2032857142857143,4,2,3,1
552,12,3,0.2032857142857143,3,2,2,1
5023,11,3,0.7967142857142857,4,2,0,0
4043,11,3,0.7967142857142857,3,2,1,1
3784,12,3,0.7967142857142857,4,2,2,1
1612,10,3,0.7967142857142857,4,1,0,0
4422,6,1,0.7967142857142857,2,2,1,0
5212,11,3,0.7967142857142857,4,2,1,1
8246,13,4,0.2032857142857143,4,2,0,1
3795,5,1,0.7967142857142857,1,2,0,0
674,15,4,0.2032857142857143,4,2,1,1
7179,8,2,0.7967142857142857,3,2,0,0
4882,10,2,0.7967142857142857,3,2,0,0
7021,10,2,0.7967142857142857,3,2,1,1
5072,5,2,0.7967142857142857,2,1,1,0
8515,9,2,0.7967142857142857,2,2,2,1
4589,6,1,0.7967142857142857,1,3,1,0
606,8,2,0.7967142857142857,3,1,0,0
5730,3,1,0.7967142857142857,1,2,0,0
7052,10,2,0.7967142857142857,3,2,0,1
5779,2,1,0.7967142857142857,2,1,0,0
1469,12,3,0.7967142857142857,3,2,0,0
7884,9,2,0.7967142857142857,3,1,1,0
1983,9,2,0.7967142857142857,3,2,1,0
4786,9,2,0.7967142857142857,3,2,0,0
891,11,3,0.2032857142857143,4,2,1,0
6833,8,2,0.7967142857142857,3,1,1,0
8016,10,3,0.7967142857142857,3,2,0,1
844,5,1,0.7967142857142857,2,2,0,0
2156,12,3,0.7967142857142857,4,2,0,1
4774,9,2,0.7967142857142857,3,2,0,0
8795,8,2,0.7967142857142857,2,2,1,0
2078,10,2,0.7967142857142857,4,2,1,0
5585,10,2,0.7967142857142857,3,2,1,1
5007,4,1,0.7967142857142857,2,1,0,0
5475,6,2,0.7967142857142857,3,1,0,0
3521,10,2,0.7967142857142857,4,1,0,0
4695,15,5,0.7967142857142857,5,2,1,1
2800,10,2,0.7967142857142857,3,2,0,0
5833,6,1,0.7967142857142857,3,1,1,0
585,13,4,0.7967142857142857,3,2,1,1
3269,11,3,0.7967142857142857,5,1,0,0
8389,3,1,0.7967142857142857,1,1,0,0
4003,14,4,0.2032857142857143,4,2,2,1
5437,15,4,0.2032857142857143,5,1,0,0
4126,12,3,0.7967142857142857,3,2,3,1
5825,12,3,0.7967142857142857,4,2,0,0
8183,13,3,0.2032857142857143,4,2,1,1
6262,14,4,0.2032857142857143,5,1,2,1
4163,13,3,0.2032857142857143,4,2,1,1
4536,10,2,0.7967142857142857,3,2,1,0
6006,7,1,0.7967142857142857,2,2,0,0
4587,8,2,0.7967142857142857,3,1,0,0
4211,15,4,0.2032857142857143,5,2,1,1
8825,12,3,0.2032857142857143,4,2,1,0
2551,5,1,0.7967142857142857,2,2,0,0
6908,13,4,0.2032857142857143,4,2,0,1
6313,12,3,0.7967142857142857,4,2,1,1
345,12,3,0.7967142857142857,4,2,0,1
2186,11,3,0.7967142857142857,4,1,0,0
5166,18,5,0.2032857142857143,6,2,0,1
7013,11,3,0.7967142857142857,4,1,0,1
6426,13,3,0.7967142857142857,3,2,1,1
3839,13,3,0.7967142857142857,5,1,0,1
8704,7,2,0.7967142857142857,3,2,1,0
872,9,2,0.7967142857142857,3,2,1,1
4464,8,2,0.7967142857142857,3,2,1,0
8477,14,4,0.2032857142857143,4,2,0,1
5890,6,2,0.7967142857142857,2,2,1,0
8693,11,3,0.7967142857142857,4,2,1,1
91,14,3,0.7967142857142857,4,2,1,1
8399,10,2,0.7967142857142857,2,2,1,0
5172,15,4,0.2032857142857143,5,2,0,1
6077,13,4,0.2032857142857143,4,2,3,1
6144,9,2,0.7967142857142857,3,2,0,0
7885,6,1,0.7967142857142857,1,2,1,0
8166,9,2,0.7967142857142857,3,1,1,0
6356,11,2,0.7967142857142857,3,2,2,1
2118,8,1,0.7967142857142857,3,2,0,0
2938,11,2,0.7967142857142857,4,2,0,1
8311,8,2,0.7967142857142857,3,2,1,0
7437,7,1,0.7967142857142857,3,1,0,0
2837,12,3,0.7967142857142857,4,1,0,1
3097,11,3,0.7967142857142857,4,2,0,0
5606,12,2,0.7967142857142857,4,2,2,0
5648,14,3,0.7967142857142857,4,2,2,1
948,14,4,0.7967142857142857,4,2,1,1
2926,15,4,0.2032857142857143,5,2,0,1
4339,10,2,0.7967142857142857,3,2,0,1
3215,9,2,0.7967142857142857,3,2,1,0
7866,10,2,0.7967142857142857,4,2,1,0
6145,12,3,0.2032857142857143,3,2,1,1
884,13,3,0.2032857142857143,4,2,0,1
7628,10,3,0.7967142857142857,4,2,0,1
5671,11,3,0.7967142857142857,4,2,1,0
7257,10,2,0.7967142857142857,4,1,0,0
5678,7,2,0.7967142857142857,3,2,0,0
628,6,1,0.7967142857142857,2,2,1,0
1457,7,2,0.7967142857142857,3,1,0,0
8601,9,2,0.7967142857142857,3,2,0,0
7232,12,3,0.7967142857142857,3,2,2,1
6556,8,2,0.7967142857142857,3,1,0,0
7775,10,2,0.7967142857142857,3,2,1,1
5839,16,4,0.2032857142857143,5,2,0,1
6538,15,5,0.2032857142857143,5,2,0,1
8632,5,1,0.7967142857142857,2,1,0,0
7018,10,2,0.7967142857142857,3,2,2,0
6875,10,2,0.7967142857142857,3,2,1,0
2416,12,4,0.7967142857142857,4,2,1,1
5928,8,2,0.7967142857142857,2,2,1,0
7424,4,1,0.7967142857142857,1,2,0,0
4467,11,3,0.7967142857142857,4,2,1,0
5490,15,4,0.2032857142857143,5,2,1,1
6591,18,5,0.2032857142857143,6,2,1,1
8318,12,3,0.2032857142857143,4,2,0,1
2900,6,1,0.7967142857142857,2,2,0,0
434,17,5,0.2032857142857143,5,2,1,1
2399,13,3,0.7967142857142857,4,2,0,1
2210,11,3,0.7967142857142857,4,2,0,1
1711,10,3,0.7967142857142857,3,2,2,1
3354,10,2,0.7967142857142857,4,1,2,0
8471,10,3,0.7967142857142857,3,2,2,0
105,10,3,0.7967142857142857,3,2,1,0
5757,6,1,0.7967142857142857,3,1,1,0
1187,14,4,0.7967142857142857,5,1,1,1
7840,4,1,0.7967142857142857,1,2,0,0
3185,12,3,0.7967142857142857,4,2,0,1
8812,3,1,0.7967142857142857,1,2,0,0
6398,8,2,0.7967142857142857,2,2,1,0
7047,10,2,0.7967142857142857,3,2,0,0
8417,10,2,0.7967142857142857,4,2,0,0
8898,16,5,0.2032857142857143,6,2,2,1
152,6,1,0.7967142857142857,2,2,1,0
3283,12,3,0.7967142857142857,3,2,1,1
6170,11,3,0.7967142857142857,4,1,0,0
5014,14,4,0.2032857142857143,5,2,2,1
916,4,1,0.7967142857142857,2,1,0,0
1306,4,1,0.7967142857142857,1,2,0,0
4398,10,3,0.7967142857142857,3,2,1,0
3050,9,2,0.7967142857142857,3,2,1,0
8450,11,3,0.7967142857142857,4,1,0,0
8107,8,2,0.7967142857142857,3,2,0,0
8567,10,2,0.7967142857142857,3,2,1,1
7032,10,2,0.7967142857142857,3,2,1,0
5764,4,1,0.7967142857142857,1,2,0,0
5154,5,1,0.7967142857142857,2,1,0,0
3922,11,3,0.7967142857142857,3,2,2,1
6474,12,4,0.7967142857142857,3,2,1,1
2797,11,3,0.7967142857142857,3,2,1,1
2702,14,4,0.2032857142857143,4,2,2,1
1399,10,3,0.7967142857142857,3,2,0,0
2520,13,4,0.2032857142857143,4,2,1,1
3359,10,3,0.7967142857142857,3,2,1,1
8274,12,3,0.7967142857142857,4,2,0,1
184,7,1,0.7967142857142857,3,1,0,0
4044,8,2,0.7967142857142857,2,2,1,0
367,5,1,0.7967142857142857,2,2,0,0
8929,17,5,0.2032857142857143,4,2,1,1
6087,13,3,0.2032857142857143,5,1,0,0
8653,14,4,0.2032857142857143,4,2,2,1
6114,5,1,0.7967142857142857,2,1,0,0
2418,9,2,0.7967142857142857,3,2,0,1
472,10,2,0.7967142857142857,3,2,1,0
968,10,2,0.7967142857142857,2,2,1,0
6546,9,2,0.7967142857142857,3,2,1,1
6461,10,2,0.7967142857142857,3,2,0,0
2657,11,3,0.7967142857142857,3,2,0,1
6779,11,3,0.7967142857142857,3,2,1,1
210,10,3,0.7967142857142857,3,2,0,0
1962,9,2,0.7967142857142857,4,1,0,1
897,7,1,0.7967142857142857,2,2,0,0
8614,10,2,0.7967142857142857,4,2,1,0
3820,9,2,0.7967142857142857,2,2,0,0
8569,12,4,0.7967142857142857,4,2,1,0
1774,16,4,0.2032857142857143,5,2,1,1
5147,12,3,0.2032857142857143,5,1,0,1
2300,12,3,0.7967142857142857,4,2,1,0
1210,17,5,0.2032857142857143,5,2,1,1
6799,7,2,0.7967142857142857,3,2,0,0
5580,7,2,0.7967142857142857,2,2,0,0
8975,11,2,0.7967142857142857,4,1,0,0
1271,6,1,0.7967142857142857,1,2,2,0
1252,14,4,0.2032857142857143,4,2,1,1
3177,8,1,0.7967142857142857,2,2,0,0
7621,7,1,0.7967142857142857,2,2,2,0
8536,9,2,0.7967142857142857,4,1,0,0
8391,11,2,0.7967142857142857,3,2,2,0
3974,12,3,0.7967142857142857,3,2,0,1
1293,10,2,0.7967142857142857,4,1,2,0
6689,10,2,0.7967142857142857,3,2,1,0
5265,13,3,0.2032857142857143,3,2,2,1
3371,9,2,0.7967142857142857,3,2,0,0
5991,9,2,0.7967142857142857,3,2,1,0
4664,8,1,0.7967142857142857,2,2,0,0
5191,9,2,0.7967142857142857,3,2,1,0
3652,17,5,0.2032857142857143,6,2,1,1
3316,11,3,0.7967142857142857,4,2,0,0
4079,10,3,0.7967142857142857,3,2,0,0
293,10,2,0.7967142857142857,3,2,0,0
6122,7,2,0.7967142857142857,3,1,0,0
8141,10,3,0.7967142857142857,4,2,0,0
1052,11,2,0.7967142857142857,3,2,1,1
4783,13,4,0.7967142857142857,4,2,0,1
4849,11,3,0.7967142857142857,4,2,1,0
7214,10,2,0.7967142857142857,3,2,0,1
273,8,2,0.7967142857142857,3,2,1,0
2043,9,2,0.7967142857142857,3,1,0,0
5185,9,2,0.7967142857142857,3,2,2,0
3919,7,1,0.7967142857142857,3,2,2,0
4186,7,1,0.7967142857142857,2,2,0,0
104,8,2,0.7967142857142857,3,2,2,0
1087,6,2,0.7967142857142857,2,1,0,0
4665,14,3,0.7967142857142857,4,2,1,0
7808,12,2,0.7967142857142857,4,2,1,1
5118,14,4,0.2032857142857143,3,2,1,1
4692,8,1,0.7967142857142857,3,1,0,0
2904,16,5,0.2032857142857143,4,2,2,1
5382,11,3,0.7967142857142857,3,2,0,1
7020,10,3,0.7967142857142857,3,2,1,0
4047,15,4,0.2032857142857143,4,2,2,1
5596,9,2,0.7967142857142857,3,2,2,0
6782,9,2,0.7967142857142857,3,2,1,0
6606,12,3,0.7967142857142857,3,2,0,1
6811,10,2,0.7967142857142857,4,2,0,0
4448,10,3,0.7967142857142857,3,2,2,1
4123,11,2,0.7967142857142857,4,2,1,0
6292,9,3,0.7967142857142857,3,2,1,0
614,8,2,0.7967142857142857,3,2,0,0
8886,10,2,0.7967142857142857,4,2,1,0
5333,10,2,0.7967142857142857,3,2,1,0
4707,12,3,0.7967142857142857,4,2,1,1
5590,9,2,0.7967142857142857,2,2,1,0
3479,15,5,0.2032857142857143,5,2,1,1
5731,10,2,0.7967142857142857,3,2,1,1
1749,13,4,0.7967142857142857,4,2,2,1
733,5,1,0.7967142857142857,2,1,0,0
8241,8,2,0.7967142857142857,3,1,0,0
4479,9,2,0.7967142857142857,3,2,0,0
3873,6,1,0.7967142857142857,2,1,1,0
7703,15,4,0.2032857142857143,4,2,1,1
2911,12,3,0.7967142857142857,4,2,0,0
6199,9,2,0.7967142857142857,3,2,1,0
2663,13,3,0.7967142857142857,5,1,0,1
7239,13,4,0.7967142857142857,4,2,1,1
4693,7,1,0.7967142857142857,3,2,1,0
8579,9,2,0.7967142857142857,3,2,0,0
3114,9,2,0.7967142857142857,3,2,1,0
3304,10,3,0.7967142857142857,3,2,2,0
2155,12,3,0.7967142857142857,3,2,1,1
1345,15,4,0.2032857142857143,5,2,1,1
8845,10,3,0.7967142857142857,3,2,0,0
3262,15,4,0.2032857142857143,5,2,0,1
7356,11,3,0.7967142857142857,3,2,1,0
3993,5,1,0.7967142857142857,2,2,0,0
5232,11,3,0.7967142857142857,4,2,0,0
953,5,1,0.7967142857142857,2,1,1,0
6335,6,1,0.7967142857142857,2,2,0,0
3022,14,4,0.7967142857142857,4,2,3,1
3309,4,1,0.7967142857142857,1,3,0,0
1505,5,1,0.7967142857142857,3,1,0,0
5096,13,3,0.7967142857142857,4,2,0,0
1807,20,6,0.2032857142857143,6,2,1,1
5024,13,3,0.2032857142857143,4,2,1,1
8244,6,1,0.7967142857142857,2,2,0,0
3792,7,1,0.7967142857142857,2,2,1,0
1122,11,3,0.7967142857142857,3,2,1,1
5528,14,4,0.2032857142857143,4,2,1,1
8566,9,2,0.7967142857142857,3,2,1,0
5894,15,4,0.2032857142857143,4,2,0,1
4756,5,1,0.7967142857142857,1,2,1,0
4839,16,4,0.2032857142857143,5,2,2,1
5929,10,2,0.7967142857142857,3,2,1,0
5847,5,1,0.7967142857142857,2,2,0,0
6376,9,2,0.7967142857142857,3,2,0,0
1849,8,2,0.7967142857142857,3,1,0,0
417,12,3,0.2032857142857143,3,2,1,1
2974,10,3,0.7967142857142857,4,2,2,0
5794,8,2,0.7967142857142857,2,2,1,0
2432,6,1,0.7967142857142857,2,2,1,0
2519,12,3,0.7967142857142857,4,2,0,0
565,14,4,0.2032857142857143,4,2,2,1
2527,9,2,0.7967142857142857,3,2,2,0
5485,10,3,0.7967142857142857,4,1,0,0
4861,10,2,0.7967142857142857,3,2,1,1
3252,5,1,0.7967142857142857,2,2,0,0
1225,17,5,0.2032857142857143,5,2,1,1
143,10,2,0.7967142857142857,3,2,1,1
7719,10,2,0.7967142857142857,4,1,0,0
1491,3,1,0.7967142857142857,1,3,0,0
7599,12,3,0.7967142857142857,3,2,2,0
4841,18,5,0.2032857142857143,5,2,2,1
1591,14,4,0.2032857142857143,4,2,2,1
5103,10,2,0.7967142857142857,3,2,0,0
4787,10,2,0.7967142857142857,3,2,1,1
2654,16,4,0.2032857142857143,5,2,0,1
2005,5,1,0.7967142857142857,2,1,1,0
1195,9,1,0.7967142857142857,3,2,0,0
4236,3,1,0.7967142857142857,1,2,0,0
3410,9,2,0.7967142857142857,2,2,1,0
1118,14,4,0.2032857142857143,5,2,0,1
7477,11,2,0.7967142857142857,3,2,1,1
1757,13,4,0.7967142857142857,4,2,1,1
498,9,2,0.7967142857142857,3,2,1,0
3998,10,2,0.7967142857142857,3,2,0,1
13,12,3,0.2032857142857143,4,2,0,0
871,11,3,0.7967142857142857,4,1,1,1
3358,7,1,0.7967142857142857,2,2,1,0
913,10,2,0.7967142857142857,3,2,0,1
3583,7,2,0.7967142857142857,3,2,0,0
722,12,3,0.2032857142857143,3,2,2,1
4002,13,4,0.2032857142857143,4,2,0,1
8948,13,4,0.2032857142857143,4,2,2,1
7129,15,4,0.2032857142857143,4,2,2,1
8630,14,4,0.2032857142857143,4,2,0,1
5308,9,2,0.7967142857142857,3,2,0,0
1497,10,3,0.7967142857142857,3,2,0,0
6846,9,1,0.7967142857142857,3,2,1,1
1521,12,3,0.2032857142857143,4,2,2,1
8910,18,5,0.2032857142857143,6,1,0,1
6915,5,1,0.7967142857142857,1,5,1,0
2747,4,1,0.7967142857142857,1,6,0,0
8066,8,2,0.7967142857142857,3,1,0,0
5756,13,4,0.7967142857142857,4,2,0,1
315,10,3,0.7967142857142857,4,2,1,0
6873,7,1,0.7967142857142857,2,2,1,1
7890,11,3,0.7967142857142857,3,2,1,1
8937,4,1,0.7967142857142857,1,2,0,0
3351,11,2,0.7967142857142857,3,2,1,1
109,8,2,0.7967142857142857,3,2,0,0
1755,11,3,0.7967142857142857,4,2,2,0
6877,9,2,0.7967142857142857,3,2,0,0
1352,5,1,0.7967142857142857,1,2,1,0
3130,14,5,0.7967142857142857,5,2,0,0
7206,16,5,0.2032857142857143,4,2,0,1
6204,9,2,0.7967142857142857,3,2,1,0
5428,12,3,0.7967142857142857,4,1,0,1
481,7,1,0.7967142857142857,2,2,0,0
6565,9,2,0.7967142857142857,3,2,1,0
1974,12,3,0.7967142857142857,4,2,0,0
337,8,1,0.7967142857142857,2,2,1,0
2765,10,2,0.7967142857142857,3,2,1,1
6161,5,1,0.7967142857142857,2,1,0,0
6903,10,3,0.7967142857142857,3,2,1,0
4519,7,1,0.7967142857142857,3,1,1,0
2986,14,4,0.7967142857142857,4,2,2,0
4551,13,4,0.7967142857142857,4,2,0,1
5575,10,2,0.7967142857142857,3,2,0,0
525,9,2,0.7967142857142857,3,2,2,0
6932,10,3,0.7967142857142857,4,2,0,0
3478,6,1,0.7967142857142857,2,2,2,0
5721,8,2,0.7967142857142857,3,2,0,0
3559,11,3,0.7967142857142857,4,1,1,1
8882,1,1,0.7967142857142857,1,3,0,0
2810,11,3,0.7967142857142857,4,2,0,0
725,11,2,0.7967142857142857,4,1,0,0
766,8,2,0.7967142857142857,3,1,0,0
5307,13,4,0.2032857142857143,6,1,0,1
5884,11,3,0.7967142857142857,4,2,0,0
5500,11,3,0.2032857142857143,3,2,1,1
6719,10,3,0.7967142857142857,3,2,1,1
308,10,3,0.7967142857142857,4,2,0,0
3774,8,2,0.7967142857142857,2,2,2,0
3909,18,6,0.2032857142857143,5,2,2,1
1279,12,3,0.2032857142857143,4,2,1,1
349,13,4,0.7967142857142857,5,2,1,1
8992,13,3,0.7967142857142857,4,2,2,1
7622,12,3,0.7967142857142857,4,2,1,1
5958,10,2,0.7967142857142857,4,1,0,0
6806,12,3,0.7967142857142857,4,2,2,1
8548,5,1,0.7967142857142857,2,2,0,0
1792,14,3,0.7967142857142857,4,2,1,1
8995,7,1,0.7967142857142857,2,2,2,0
7891,15,4,0.2032857142857143,5,2,0,1
3683,11,3,0.7967142857142857,4,2,0,0
7033,8,2,0.7967142857142857,3,2,0,0
8608,5,1,0.7967142857142857,2,1,0,0
2054,12,3,0.7967142857142857,3,2,1,0
2233,15,5,0.7967142857142857,5,2,2,1
4336,8,2,0.7967142857142857,2,2,1,0
72,14,4,0.2032857142857143,4,2,2,1
4440,8,2,0.7967142857142857,3,1,0,0
2760,10,2,0.7967142857142857,4,1,1,0
4995,7,2,0.7967142857142857,3,1,1,0
8126,10,2,0.7967142857142857,3,2,1,0
5028,8,2,0.7967142857142857,3,1,0,0
5652,5,1,0.7967142857142857,1,3,1,0
8869,10,2,0.7967142857142857,3,2,1,0
6544,14,4,0.2032857142857143,4,2,0,1
2806,10,2,0.7967142857142857,3,2,0,0
1261,9,2,0.7967142857142857,3,2,1,0
1667,10,3,0.7967142857142857,4,2,0,0
5013,10,2,0.7967142857142857,3,2,2,0
7132,8,1,0.7967142857142857,3,2,1,0
4984,7,2,0.7967142857142857,2,2,0,0
5207,8,2,0.7967142857142857,3,2,1,0
4323,10,2,0.7967142857142857,3,2,1,0
2168,8,2,0.7967142857142857,3,2,1,0
1446,14,3,0.7967142857142857,4,2,1,1
4206,7,1,0.7967142857142857,1,3,0,0
2534,8,2,0.7967142857142857,4,1,0,0
4528,11,2,0.7967142857142857,4,1,0,1
1696,6,2,0.7967142857142857,3,1,0,0
2893,5,1,0.7967142857142857,2,1,1,0
5827,13,4,0.2032857142857143,4,2,3,1
1096,9,2,0.7967142857142857,3,2,0,0
7799,7,2,0.7967142857142857,2,2,1,0
7171,10,3,0.7967142857142857,3,2,0,0
3204,4,1,0.7967142857142857,1,2,0,0
4788,10,2,0.7967142857142857,3,2,0,1
1631,11,3,0.7967142857142857,4,2,1,1
6002,16,4,0.2032857142857143,5,2,1,1
1882,6,1,0.7967142857142857,2,2,1,0
5269,2,1,0.7967142857142857,1,2,1,0
6581,10,2,0.7967142857142857,4,1,0,1
1613,5,1,0.7967142857142857,2,2,1,0
979,11,3,0.7967142857142857,4,1,1,1
1414,16,4,0.2032857142857143,5,2,2,1
6973,13,3,0.7967142857142857,3,2,1,1
6101,8,2,0.7967142857142857,2,2,0,1
849,10,2,0.7967142857142857,3,2,1,0
7323,5,1,0.7967142857142857,2,1,0,0
4986,11,3,0.7967142857142857,4,2,0,1
7415,10,3,0.7967142857142857,3,2,1,1
2878,13,3,0.7967142857142857,4,2,0,0
2272,9,2,0.7967142857142857,3,2,0,0
2393,16,5,0.2032857142857143,5,2,0,1
7728,9,2,0.7967142857142857,2,2,0,1
3780,7,1,0.7967142857142857,3,2,0,0
1831,10,2,0.7967142857142857,3,2,0,0
6805,15,5,0.2032857142857143,5,2,0,1
7233,9,2,0.7967142857142857,3,2,1,0
4451,11,3,0.7967142857142857,3,2,2,1
48,12,2,0.7967142857142857,4,2,1,1
5144,15,5,0.2032857142857143,5,2,1,1
6307,12,3,0.2032857142857143,4,2,2,1
1351,4,1,0.7967142857142857,2,1,0,0
8666,14,4,0.2032857142857143,5,2,2,1
1235,8,2,0.7967142857142857,3,2,1,0
8075,13,4,0.7967142857142857,5,1,2,1
8535,7,1,0.7967142857142857,3,1,1,0
3916,10,2,0.7967142857142857,3,2,0,1
447,7,2,0.7967142857142857,2,2,0,0
2249,12,3,0.7967142857142857,5,1,0,0
1744,6,2,0.7967142857142857,2,2,1,0
845,12,3,0.7967142857142857,4,2,0,0
8930,6,1,0.7967142857142857,2,2,1,0
7752,10,2,0.7967142857142857,3,2,1,1
7066,8,2,0.7967142857142857,2,2,0,1
3290,9,2,0.7967142857142857,3,2,1,0
2708,6,1,0.7967142857142857,1,2,0,0
40,13,4,0.7967142857142857,4,2,0,1
2441,9,2,0.7967142857142857,4,1,1,0
3104,12,3,0.7967142857142857,4,2,0,0
7264,9,2,0.7967142857142857,3,1,0,0
6628,10,2,0.7967142857142857,4,1,0,0
679,13,3,0.2032857142857143,5,1,0,1
4555,12,3,0.2032857142857143,3,2,1,1
8644,11,3,0.7967142857142857,5,1,0,0
5505,11,3,0.7967142857142857,3,2,1,0
1295,8,1,0.7967142857142857,2,3,1,0
6956,15,4,0.2032857142857143,4,2,1,1
6338,14,4,0.2032857142857143,4,2,2,1
3985,13,3,0.2032857142857143,4,2,3,1
8501,5,1,0.7967142857142857,2,2,0,0
972,8,2,0.7967142857142857,3,2,0,0
3443,8,2,0.7967142857142857,3,2,1,0
7014,12,3,0.7967142857142857,3,2,0,0
7828,6,1,0.7967142857142857,2,2,1,0
1113,12,3,0.7967142857142857,5,1,0,1
3981,10,3,0.7967142857142857,4,1,1,1
4922,5,1,0.7967142857142857,2,2,0,0
777,14,3,0.2032857142857143,4,2,1,1
8743,10,3,0.7967142857142857,4,1,2,0
2232,15,4,0.2032857142857143,4,2,1,1
2229,9,2,0.7967142857142857,3,2,1,0
2154,10,3,0.7967142857142857,4,1,0,0
8871,15,4,0.2032857142857143,4,2,2,1
4822,7,2,0.7967142857142857,2,2,1,0
7611,12,3,0.7967142857142857,4,2,0,1
4316,15,4,0.2032857142857143,5,2,0,1
8539,15,5,0.7967142857142857,5,2,1,1
7352,8,2,0.7967142857142857,3,1,1,0
5663,9,3,0.7967142857142857,2,2,0,0
6979,9,2,0.7967142857142857,3,2,2,0
3184,14,3,0.7967142857142857,4,2,0,1
6088,15,5,0.2032857142857143,5,2,0,1
3200,13,3,0.2032857142857143,4,2,2,0
5660,9,2,0.7967142857142857,3,2,0,0
1290,8,1,0.7967142857142857,2,2,1,0
4990,8,2,0.7967142857142857,3,2,0,0
7878,13,4,0.7967142857142857,5,1,0,1
6884,7,1,0.7967142857142857,3,2,0,0
5457,9,2,0.7967142857142857,3,2,0,0
6614,10,3,0.7967142857142857,3,2,1,1
3967,5,1,0.7967142857142857,2,2,0,0
1880,14,4,0.7967142857142857,4,2,0,1
7104,11,2,0.7967142857142857,3,2,1,0
5501,14,4,0.7967142857142857,4,2,3,1
7591,8,2,0.7967142857142857,3,2,1,0
5926,10,2,0.7967142857142857,4,2,0,0
6781,10,3,0.7967142857142857,4,2,1,0
8762,10,3,0.7967142857142857,3,2,1,0
1037,17,4,0.2032857142857143,5,2,1,1
637,8,1,0.7967142857142857,2,2,2,1
4442,5,1,0.7967142857142857,2,1,1,0
4296,12,2,0.7967142857142857,4,2,0,0
1084,10,2,0.7967142857142857,3,2,2,1
862,10,3,0.7967142857142857,4,1,0,0
904,9,2,0.7967142857142857,3,2,0,0
192,14,4,0.2032857142857143,4,2,0,1
110,12,2,0.7967142857142857,4,2,0,1
1943,10,3,0.7967142857142857,3,2,0,0
4254,6,1,0.7967142857142857,2,2,1,0
8402,6,1,0.7967142857142857,2,2,0,0
6976,15,4,0.2032857142857143,4,2,2,1
7043,11,3,0.7967142857142857,3,2,0,0
6757,15,4,0.2032857142857143,5,1,0,1
2776,11,3,0.7967142857142857,4,2,1,1
2324,10,2,0.7967142857142857,3,2,0,0
8517,12,3,0.7967142857142857,4,2,1,1
2618,12,4,0.7967142857142857,4,2,0,0
6759,11,3,0.7967142857142857,3,2,2,0
1095,10,3,0.7967142857142857,3,2,0,1
8766,7,2,0.7967142857142857,3,1,1,0
4504,9,2,0.7967142857142857,3,2,0,0
3136,7,1,0.7967142857142857,3,1,0,0
4582,5,1,0.7967142857142857,2,1,0,0
3806,11,3,0.7967142857142857,4,2,0,0
7501,8,2,0.7967142857142857,2,2,2,1
2655,7,2,0.7967142857142857,2,2,0,0
4274,16,5,0.2032857142857143,5,2,1,1
4985,12,3,0.2032857142857143,4,2,1,1
6383,12,3,0.7967142857142857,3,2,2,1
5432,10,2,0.7967142857142857,3,2,1,1
6134,7,1,0.7967142857142857,2,2,1,0
4576,5,1,0.7967142857142857,2,2,0,0
8717,16,4,0.2032857142857143,4,2,3,1
2203,5,1,0.7967142857142857,1,2,0,0
4923,14,4,0.2032857142857143,4,2,1,1
7552,10,2,0.7967142857142857,3,2,0,0
4300,10,3,0.7967142857142857,4,1,0,0
976,11,2,0.7967142857142857,3,2,2,1
4690,18,5,0.2032857142857143,5,2,1,1
942,7,1,0.7967142857142857,3,1,0,0
2388,15,5,0.2032857142857143,5,2,2,1
3222,14,3,0.2032857142857143,5,2,0,1
3883,11,3,0.7967142857142857,3,2,0,1
8491,13,3,0.7967142857142857,4,2,0,1
5339,4,1,0.7967142857142857,1,3,0,0
4763,11,3,0.7967142857142857,4,1,0,1
2790,13,3,0.2032857142857143,5,1,1,1
945,8,2,0.7967142857142857,2,2,0,0
7787,8,2,0.7967142857142857,3,2,0,0
8118,9,2,0.7967142857142857,3,2,0,0
7423,10,2,0.7967142857142857,3,2,0,0
4109,13,3,0.2032857142857143,4,2,1,1
7135,11,3,0.2032857142857143,4,2,1,0
3256,14,5,0.7967142857142857,5,2,1,0
2691,8,2,0.7967142857142857,3,2,0,0
6621,15,4,0.2032857142857143,5,2,0,1
1320,10,3,0.7967142857142857,3,2,2,0
8892,8,2,0.7967142857142857,3,1,0,0
4688,10,3,0.7967142857142857,3,2,1,1
5471,12,3,0.2032857142857143,3,2,1,1
5609,11,3,0.7967142857142857,3,2,1,1
3476,14,3,0.7967142857142857,4,2,0,1
3506,11,3,0.7967142857142857,3,2,0,1
2478,13,4,0.7967142857142857,5,1,0,0
8289,14,4,0.2032857142857143,4,2,2,1
5907,7,1,0.7967142857142857,2,2,1,0
8344,13,3,0.7967142857142857,5,2,1,1
8875,16,5,0.2032857142857143,5,2,1,1
1875,12,3,0.7967142857142857,4,2,0,1
