row_id,high_eff_min_freq_0.796875,high_eff_scorer_freq_0.5319444444444444,scoring_impact_binning_standard_3,minutes_played_binning_standard_4,eff_times_minutes_binning_standard_3,efficiency_binning_standard_13,target
4999,False,False,False,True,False,False,1
2603,True,False,False,False,False,False,1
3585,False,False,True,True,True,False,0
1042,True,True,False,False,False,False,0
4038,True,True,False,False,False,False,0
5535,True,True,False,False,False,False,1
5893,True,False,True,False,False,False,1
4255,False,False,False,False,False,False,1
4001,True,True,False,False,False,False,0
1860,True,True,False,True,True,False,0
7476,True,False,True,False,False,False,1
2015,True,False,False,False,False,False,0
6999,True,True,False,False,False,False,0
4995,True,True,False,False,False,False,0
890,True,False,False,False,False,False,0
854,False,False,True,True,True,True,0
5232,True,False,False,True,True,False,0
4046,True,False,True,False,False,False,1
5054,True,True,False,False,False,False,0
2754,True,False,False,False,False,False,0
1043,True,False,True,False,True,False,1
2702,False,False,True,True,False,False,1
6597,True,False,True,False,False,False,1
6126,False,False,True,True,False,False,1
4528,True,False,True,False,False,False,1
4475,True,True,False,True,False,False,0
3165,True,True,False,False,False,False,0
8526,True,False,True,False,False,True,1
3714,True,True,False,False,False,False,0
2412,False,True,False,True,True,False,1
3130,True,False,False,False,False,False,0
5403,True,True,False,False,False,False,0
2851,True,True,False,False,False,False,0
5725,True,True,False,False,False,False,0
3868,True,False,False,False,False,False,0
483,True,False,True,True,True,False,1
228,True,False,False,False,False,False,0
3955,False,False,True,False,False,False,1
3110,True,True,False,False,False,False,0
4282,True,False,True,False,True,False,0
2014,True,True,False,False,False,False,0
8927,True,True,False,False,False,False,0
3210,True,True,False,True,True,False,0
7301,True,True,False,False,False,False,0
160,True,True,False,False,False,False,0
265,True,True,False,False,False,False,0
4823,True,False,True,True,True,False,0
7099,True,False,False,False,False,False,1
7715,True,False,True,True,True,True,1
7248,True,True,False,False,False,False,0
7204,True,True,False,False,False,False,0
8479,False,False,True,True,True,False,0
5486,True,False,False,False,False,False,0
7971,True,True,False,False,True,False,0
6013,False,False,True,True,False,False,1
8128,True,True,False,True,True,False,1
6995,True,True,False,False,False,False,0
5697,True,True,False,False,False,False,0
8498,True,True,False,False,False,False,0
2787,True,True,False,False,False,False,1
3643,True,False,True,False,True,False,0
3599,False,False,True,False,False,False,1
4399,True,True,False,False,False,False,0
1065,True,True,False,False,True,False,0
3776,True,True,False,False,False,False,0
2286,True,False,True,False,False,True,1
6573,True,True,False,False,False,False,0
7495,True,True,False,False,False,False,0
4214,True,False,False,False,False,False,0
3455,True,True,False,False,False,False,0
4451,True,False,False,True,True,False,1
3133,True,True,False,True,True,False,1
8582,True,True,False,False,False,False,0
738,True,False,True,False,False,True,1
7989,True,True,False,True,False,False,0
8137,False,False,False,False,False,False,1
8448,False,False,True,True,True,False,1
7268,True,True,False,False,False,False,0
8696,True,False,True,False,False,False,0
639,True,True,False,False,False,False,0
2730,True,False,False,True,True,False,1
6472,False,False,True,True,False,False,1
5787,True,False,False,False,False,False,0
1728,True,True,False,False,False,False,0
2505,True,True,False,False,False,False,0
1669,False,False,False,True,False,False,1
915,False,False,False,False,False,False,1
3182,True,True,False,False,False,False,0
8464,True,True,False,False,False,False,0
6056,True,True,False,False,False,False,0
4076,True,False,False,False,False,False,0
5988,True,False,True,True,True,False,1
7442,True,True,False,False,False,False,0
819,True,True,False,False,False,False,1
8741,True,True,False,False,False,False,1
2304,False,False,True,True,False,True,1
6827,True,True,False,False,False,False,0
1125,True,True,False,False,False,False,1
4009,False,False,True,True,True,True,1
1435,True,False,False,False,False,False,0
2420,True,True,False,False,False,False,1
2882,True,True,False,False,False,False,0
3011,True,False,False,True,False,False,1
4971,True,False,True,False,True,False,1
8834,True,True,False,False,False,False,0
3897,True,False,True,False,True,True,1
8336,True,True,False,False,False,False,0
4561,False,False,True,True,True,False,1
4349,True,True,False,False,False,False,0
2776,True,False,False,False,True,False,1
2966,True,True,False,False,False,False,0
3780,True,True,False,False,False,False,0
4633,True,False,False,True,False,False,0
8341,False,False,True,True,True,False,1
2574,True,False,True,False,False,True,1
6283,True,True,False,False,False,False,0
3192,True,True,False,False,False,False,0
2260,True,False,False,False,False,False,0
7424,True,True,False,False,False,False,0
8159,True,True,False,False,False,False,0
3946,True,False,True,False,False,False,1
6159,True,True,False,False,False,False,0
8223,True,False,False,False,False,False,0
7209,False,False,True,True,True,False,1
3169,True,True,False,False,True,False,1
7084,True,True,False,False,False,False,0
4546,True,False,False,False,True,False,1
5671,True,False,True,True,True,False,0
4432,True,True,False,True,True,False,1
6246,True,False,True,False,False,False,1
8859,True,True,False,False,False,False,1
1187,True,False,False,False,False,False,1
1601,False,False,False,False,False,False,1
7456,True,False,False,True,True,False,1
1460,True,True,False,False,False,False,0
7152,True,True,False,False,False,False,0
7409,True,True,False,False,False,False,0
5059,True,False,False,False,False,False,1
6414,True,True,False,False,True,False,1
4601,True,True,False,False,False,False,1
8351,False,False,False,True,False,False,1
7866,True,False,False,False,False,False,0
8366,False,False,True,True,False,False,1
4444,True,True,False,False,False,False,0
6592,True,True,False,False,False,False,0
4316,False,False,False,True,False,False,1
346,True,True,False,False,False,False,0
8681,True,True,False,False,False,False,0
3084,True,False,True,False,True,True,0
7203,True,False,True,True,True,True,1
8004,False,False,False,True,False,False,0
2239,True,True,False,False,False,False,0
1754,True,False,True,True,True,True,1
8599,True,True,False,False,False,False,1
8829,True,False,False,False,True,False,0
3924,True,True,False,False,False,False,1
8876,True,True,False,False,False,False,1
4443,True,True,False,False,False,False,1
5415,True,True,False,False,False,False,0
1229,True,True,False,False,False,False,0
339,False,False,True,False,False,False,1
3221,False,False,True,True,True,True,0
8989,True,True,False,False,False,False,0
4691,False,False,True,True,True,False,0
4762,True,True,False,False,False,False,0
2650,True,True,False,False,False,False,0
1674,True,True,False,False,False,False,0
6646,False,False,False,True,False,False,1
4759,True,True,False,False,False,False,0
7001,True,True,False,False,False,False,0
225,True,True,False,False,False,False,0
7181,True,True,False,False,False,False,0
4065,True,True,False,False,False,False,0
1825,True,True,False,False,False,False,0
4736,False,False,False,False,False,False,1
2967,True,True,False,False,False,False,0
1109,False,False,False,False,False,False,1
247,False,False,True,True,True,True,1
6514,True,True,False,False,False,False,0
8467,True,True,False,False,False,False,0
775,True,True,False,False,False,False,0
6380,True,True,False,False,False,False,0
5100,True,True,False,True,False,False,1
7219,True,True,False,False,False,False,1
4680,True,True,False,False,False,False,0
7133,True,True,False,False,False,False,0
8993,True,True,False,False,False,False,1
7993,True,True,False,False,False,False,0
2168,True,True,False,False,False,False,0
7556,True,False,False,False,False,False,1
3588,True,False,False,False,False,False,0
5895,True,True,False,False,False,False,0
3795,True,True,False,False,False,False,0
4456,True,True,False,True,True,False,0
1092,True,False,False,False,True,True,1
8296,True,True,False,False,False,False,0
4201,True,False,True,False,False,True,0
3308,True,True,False,True,True,False,1
4964,True,True,False,False,False,False,0
6297,True,False,False,True,True,False,1
2584,True,True,False,False,False,False,0
6331,True,False,False,False,False,False,0
3115,True,True,False,False,False,False,1
7549,True,True,False,False,False,False,0
6721,False,False,True,True,False,True,0
46,True,True,False,False,False,False,0
7178,False,False,True,True,False,True,1
5729,True,True,False,False,False,False,0
4371,True,False,False,True,True,False,0
1972,True,False,False,False,False,False,1
3521,True,False,True,False,False,False,0
2625,True,False,False,True,True,False,0
5147,False,False,True,True,True,False,1
7118,False,False,True,True,False,True,1
3118,True,True,False,False,False,False,0
5849,True,True,False,False,False,False,0
7431,True,True,False,False,False,False,0
1774,False,False,False,True,False,False,1
4885,True,True,False,True,False,False,0
2602,True,False,True,False,False,False,1
1786,True,False,False,True,True,False,1
5595,True,True,False,False,False,False,0
76,True,False,True,True,True,True,0
816,True,True,False,False,False,False,0
5764,True,True,False,False,False,False,0
3139,True,True,False,False,False,False,1
6697,False,True,False,True,False,False,1
3259,True,True,False,False,False,False,0
2781,True,True,False,False,False,False,0
896,False,False,False,False,False,False,1
4373,False,False,True,False,False,False,1
3563,True,True,False,False,False,False,0
7673,False,False,True,True,True,False,1
4812,True,False,False,False,False,False,0
4585,True,True,False,True,True,False,1
5031,True,False,True,False,False,True,1
7988,True,True,False,False,False,False,0
6950,True,True,False,False,False,False,0
668,True,True,False,False,False,False,0
8854,True,True,False,False,False,False,0
4685,False,False,False,True,False,False,1
6245,True,True,False,False,False,False,1
4758,True,True,False,False,False,False,0
4252,True,False,True,True,True,False,0
5748,True,False,True,True,True,False,0
5124,True,True,False,False,False,False,0
1971,True,True,False,False,False,False,0
3966,True,False,True,False,True,False,0
5354,False,False,False,False,False,False,1
2878,True,False,True,False,True,True,0
4963,False,False,False,True,False,False,1
289,False,False,False,True,False,False,0
129,True,False,True,True,True,False,0
1527,True,True,False,True,True,False,0
8360,True,False,True,False,True,True,1
2195,True,True,False,False,False,False,0
301,False,False,False,False,False,False,1
3426,False,False,False,True,True,False,1
3251,False,False,False,False,False,False,1
4227,False,False,False,True,False,False,1
8856,False,False,False,False,False,False,1
364,True,True,False,False,False,False,0
6715,True,True,False,False,False,False,0
2919,True,True,False,False,False,False,0
908,True,True,False,False,False,False,0
2464,False,False,False,False,False,False,1
2752,True,True,False,False,False,False,0
7811,True,True,False,False,False,False,0
1405,True,False,False,False,True,False,1
8880,True,True,False,False,False,False,0
1966,True,False,True,False,True,False,1
8508,True,True,False,False,False,False,1
8867,False,False,True,True,True,True,1
2491,True,True,False,False,False,False,0
470,True,False,False,False,True,False,0
420,True,True,False,False,False,False,0
3430,True,True,False,True,False,False,0
8005,True,True,False,False,False,False,0
8892,True,True,False,True,False,False,0
3696,True,True,False,False,False,False,0
5144,False,False,False,False,False,False,1
263,True,False,False,False,True,False,1
1354,False,False,True,True,True,True,1
7984,False,False,True,True,False,False,1
6757,False,False,False,False,False,False,1
4243,True,True,False,False,False,False,0
7206,False,False,False,False,False,False,1
6373,True,True,False,True,True,False,0
2395,False,False,True,True,True,False,1
1998,True,False,True,True,True,False,1
894,True,True,False,False,False,False,0
1161,True,True,False,False,False,False,0
5480,True,False,True,False,False,True,0
8079,False,False,False,True,False,False,0
4678,True,True,False,False,False,False,0
6500,True,True,False,False,False,False,0
8724,False,False,False,False,False,False,1
5861,True,False,True,False,False,True,1
7608,True,False,False,False,True,False,0
5073,True,True,False,False,False,False,0
6223,True,False,True,False,False,False,0
4467,True,False,False,True,True,False,0
6345,True,True,False,False,False,False,0
6326,False,False,False,True,False,False,1
5240,True,False,False,False,False,False,1
5515,False,False,False,False,False,False,1
1171,False,False,False,False,False,False,1
5691,True,False,True,False,False,False,1
8105,False,False,False,False,False,False,1
7596,True,True,False,False,False,False,0
4667,True,True,False,False,False,False,0
2931,True,True,False,True,False,False,0
4060,True,False,True,False,True,True,1
6137,True,True,False,False,False,False,0
798,True,True,False,False,False,False,0
183,True,True,False,False,False,False,1
515,True,True,False,False,False,False,1
6588,True,True,False,False,False,False,0
7271,True,True,False,False,False,False,0
8119,True,False,False,False,False,False,1
2946,False,False,False,False,False,False,1
3666,True,True,False,False,False,False,1
1639,True,True,False,False,False,False,1
2251,True,True,False,True,True,False,1
2423,True,True,False,False,False,False,0
986,True,True,False,False,False,False,0
4417,True,True,False,False,False,False,0
8437,True,False,True,True,True,False,0
3913,True,True,False,False,False,False,0
5876,True,True,False,False,False,False,0
3578,True,True,False,False,False,False,0
1279,False,False,True,True,True,False,1
2141,True,False,False,False,False,False,0
8504,True,True,False,False,False,False,0
2862,True,True,False,False,False,False,0
1429,True,True,False,False,False,False,0
7279,True,False,False,False,True,False,0
5496,True,False,False,True,True,False,0
2027,True,False,True,False,False,False,1
658,True,False,True,False,True,False,1
1466,False,False,False,False,False,False,1
5452,True,True,False,False,False,False,1
2357,True,False,False,True,True,False,0
5828,True,False,True,False,True,False,0
2198,False,False,False,False,False,False,1
7091,False,False,False,True,False,False,1
7937,True,True,False,False,False,False,0
7022,True,True,False,False,False,False,0
4770,False,False,False,True,False,False,1
876,False,False,False,True,False,False,1
977,True,True,False,False,False,False,0
1626,True,True,False,True,True,False,1
7799,True,True,False,False,False,False,0
5017,True,True,False,False,False,False,0
3583,True,True,False,False,False,False,0
281,True,True,False,False,False,False,1
3826,True,True,False,False,False,False,0
8371,True,False,True,False,False,False,0
4891,False,False,False,False,False,False,1
4628,True,True,False,True,True,False,0
8704,True,True,False,False,False,False,0
83,True,True,False,False,False,False,0
54,True,True,False,False,False,False,0
7208,True,False,False,True,True,False,0
3433,False,False,True,True,True,True,1
113,True,True,False,False,True,False,1
277,True,True,False,False,False,False,0
5138,False,False,True,True,True,False,0
2043,True,True,False,False,False,False,0
3164,True,True,False,False,False,False,0
6167,True,True,False,False,False,False,0
2669,True,False,False,False,False,False,0
589,False,False,True,True,True,True,0
7443,True,True,False,False,False,False,0
1361,False,False,False,True,False,False,1
1250,True,True,False,True,True,False,0
1396,True,True,False,False,False,False,0
3223,True,False,False,False,False,False,0
3941,True,True,False,False,False,False,0
7904,True,True,False,False,False,False,1
4249,False,False,False,False,False,False,1
4244,True,True,False,False,False,False,0
6135,True,True,False,False,False,False,0
7211,True,True,False,False,False,False,0
2724,False,False,True,True,False,False,1
981,True,True,False,True,True,False,0
921,False,False,True,True,False,False,1
4412,False,False,False,True,False,False,1
2806,True,False,False,False,False,False,0
1293,True,False,False,False,False,False,0
3497,True,False,False,True,False,False,0
8281,True,False,False,False,False,False,0
3222,False,False,True,True,True,False,1
4664,True,True,False,False,False,False,0
6108,True,True,False,False,False,False,0
1067,True,True,False,False,False,False,0
2990,True,True,False,True,True,False,1
8301,True,True,False,False,False,False,0
411,True,True,False,False,False,False,0
6277,False,False,True,True,False,True,1
8390,True,True,False,True,False,False,1
7216,True,True,False,False,False,False,0
7317,True,False,False,False,False,False,0
5747,True,True,False,False,False,False,0
4107,True,True,False,True,True,False,1
8904,False,False,False,False,False,False,1
879,True,True,False,False,False,False,0
6356,True,False,False,False,False,False,1
1508,True,False,False,False,False,False,1
1084,True,True,False,False,False,False,1
8664,True,True,False,True,False,False,0
2207,True,True,False,False,False,False,0
6590,False,False,True,True,False,False,1
3274,True,True,False,False,False,False,0
1686,True,True,False,False,False,False,0
2478,True,False,False,False,False,True,0
3476,True,False,True,False,True,False,1
7565,True,True,False,False,False,False,0
6813,True,True,False,True,False,False,0
7159,True,True,False,False,False,False,0
5483,True,True,False,False,False,False,0
2477,True,False,False,False,False,False,0
6743,False,False,True,True,False,False,1
5249,False,True,False,True,True,False,1
7028,True,True,False,False,False,False,0
7410,True,True,False,False,False,False,0
3582,True,True,False,False,False,False,0
2853,True,False,False,False,False,False,0
1263,True,False,True,False,False,False,1
201,True,True,False,False,True,False,1
2937,True,True,False,False,False,False,0
5902,True,True,False,False,False,False,0
616,True,True,False,False,False,False,0
8982,True,True,False,False,False,False,0
6447,False,False,False,True,False,False,1
7578,True,True,False,False,False,False,0
7684,False,False,True,True,True,True,1
864,False,False,True,False,False,False,1
3537,True,False,True,False,False,True,1
8481,True,False,True,True,True,False,1
5792,True,False,True,False,True,False,1
5,True,False,True,False,True,True,1
8781,True,True,False,False,False,False,0
3332,False,False,False,True,False,False,1
592,True,False,False,True,True,False,0
8293,True,True,False,True,True,False,1
1687,True,True,False,False,False,False,0
7703,False,False,True,True,False,False,1
4406,False,False,True,False,False,False,1
5569,False,False,False,False,False,False,1
4083,True,False,False,False,False,False,0
3440,True,False,False,False,True,False,0
4397,True,True,False,True,False,False,0
7655,True,False,True,False,True,True,1
3320,True,True,False,False,False,False,0
1074,True,True,False,False,False,False,0
984,True,False,False,False,True,False,1
8265,False,False,True,True,False,False,1
4167,True,True,False,False,False,False,0
2840,False,False,False,False,False,False,1
7286,True,True,False,False,False,False,0
2199,True,True,False,False,False,False,0
2387,True,False,False,False,False,False,0
8701,True,True,False,True,False,False,0
1383,True,False,True,False,False,False,0
7485,True,True,False,False,False,False,0
8610,True,True,False,False,False,False,0
8762,True,False,False,False,True,False,0
2371,True,True,False,False,False,False,0
1363,True,True,False,False,False,False,0
5745,True,True,False,False,False,False,0
402,True,True,False,False,False,False,0
2259,True,True,False,False,False,False,0
3867,True,False,True,False,False,True,0
4630,True,True,False,False,False,False,0
8112,True,True,False,False,False,False,0
3413,True,False,True,False,False,False,1
4423,True,False,True,False,False,True,0
2123,True,True,False,False,False,False,0
3560,False,False,False,False,False,False,1
7270,True,True,False,False,False,False,0
5355,True,True,False,False,False,False,0
4713,True,True,False,False,False,False,0
8758,True,False,False,True,True,False,1
5007,True,True,False,False,False,False,0
3226,True,False,True,False,True,True,1
2694,True,True,False,False,False,False,0
2164,True,True,False,True,False,False,0
6895,True,True,False,False,False,False,0
6260,True,True,False,False,False,False,0
5739,True,True,False,False,False,False,1
7603,True,True,False,False,False,False,0
2976,False,False,False,True,False,False,1
2934,True,True,False,False,False,False,0
8808,False,False,True,True,False,False,1
8483,False,False,True,True,True,True,1
4816,True,True,False,False,False,False,1
2397,False,False,True,True,False,False,1
1647,True,True,False,False,False,False,1
1410,False,False,False,True,False,False,1
7916,True,True,False,False,False,False,0
6612,True,True,False,False,False,False,0
1516,True,False,False,True,True,False,0
6173,True,False,False,False,False,False,0
4267,True,False,False,True,True,False,0
1677,True,True,False,True,True,False,0
5005,True,True,False,False,False,False,0
4018,True,True,False,False,False,False,0
7675,False,False,True,False,False,False,1
3311,True,False,False,False,False,False,1
2354,True,True,False,False,False,False,0
4020,True,True,False,False,False,False,0
5207,True,True,False,False,False,False,0
4138,True,True,False,False,False,False,0
3815,True,True,False,False,False,False,0
6217,True,True,False,True,True,False,0
6824,True,True,False,False,False,False,0
7249,True,True,False,False,False,False,0
8442,True,True,False,False,False,False,0
1259,False,False,False,False,False,False,1
1789,True,False,False,False,False,False,0
4128,True,True,False,True,True,False,1
8444,True,True,False,False,False,False,0
3114,True,True,False,False,False,False,0
5911,False,False,False,False,False,False,1
3407,True,True,False,True,True,False,1
1203,True,True,False,False,False,False,0
6663,True,True,False,False,False,False,0
4103,False,False,False,False,False,False,1
3242,True,False,True,False,False,True,1
2402,True,False,False,False,False,False,1
5942,True,False,True,True,True,False,1
3122,False,False,False,False,False,False,1
3803,True,False,False,True,True,False,0
5107,True,True,False,False,False,False,0
1138,False,False,True,True,False,True,1
1931,False,False,True,True,False,False,0
1936,True,True,False,False,False,False,0
8600,True,True,False,False,False,False,0
1810,False,False,False,False,False,False,1
8778,False,False,False,False,False,False,1
5592,True,True,False,False,False,False,0
4322,True,True,False,True,False,False,0
2656,False,False,False,False,False,False,1
6276,True,False,False,False,False,False,0
972,True,True,False,False,False,False,0
1000,True,True,False,False,False,False,0
8361,True,True,False,False,False,False,0
927,True,True,False,False,False,False,0
3255,True,True,False,False,False,False,0
5983,True,True,False,False,False,False,0
4998,True,True,False,False,False,False,0
4626,True,True,False,True,False,False,0
6341,False,False,True,True,True,True,1
1061,False,False,True,True,False,True,0
8041,False,False,False,True,False,False,1
5102,True,True,False,True,True,False,0
7475,True,False,False,False,False,False,1
3225,False,False,True,True,False,False,1
6427,True,True,False,True,True,False,1
6680,True,False,True,False,False,True,1
3103,True,False,True,False,False,False,0
1294,True,False,True,False,True,False,1
1645,False,False,False,True,False,False,1
5023,True,False,False,True,True,False,0
8313,True,True,False,False,False,False,0
5868,True,True,False,False,False,False,0
7719,True,False,False,False,False,False,0
3587,False,False,True,True,False,True,1
6440,True,True,False,False,False,False,0
165,False,False,False,False,False,False,1
1491,True,True,False,False,False,False,0
7165,True,False,False,False,False,False,0
7802,True,False,False,False,False,False,0
6079,True,False,True,False,True,True,1
4025,False,False,True,True,True,False,1
2948,True,True,False,False,False,False,0
2121,True,False,False,True,True,False,0
1773,True,True,False,False,False,False,0
7929,True,False,True,False,False,False,1
1636,True,True,False,False,False,False,0
1959,True,False,True,False,True,False,1
2890,True,False,False,False,False,False,0
8847,False,False,True,True,False,True,1
1066,False,False,False,False,False,False,1
1553,True,True,False,True,False,False,0
1391,True,True,False,False,False,False,0
1320,True,True,False,True,True,False,0
3144,True,True,False,True,False,False,0
8466,True,True,False,True,True,False,0
904,True,True,False,False,False,False,0
7657,True,False,True,False,True,False,1
4745,True,False,False,True,True,False,1
457,False,False,False,True,False,False,1
1486,True,True,False,False,False,False,0
8,True,True,False,False,False,False,0
2723,False,False,True,False,False,False,1
1796,True,False,True,False,True,False,1
872,True,True,False,False,False,False,1
2678,True,True,False,False,False,False,0
5312,True,False,True,False,False,False,1
4849,True,False,False,True,True,False,0
5991,True,True,False,True,False,False,0
489,True,True,False,False,False,False,0
7524,True,True,False,False,False,False,0
7276,True,True,False,False,False,False,1
8210,True,True,False,False,False,False,1
2767,True,False,False,False,False,False,0
7738,True,False,False,False,False,False,0
1557,False,False,True,False,False,True,1
5408,True,True,False,False,False,False,0
6494,True,True,False,False,False,False,0
4463,False,False,False,True,False,False,1
4714,True,True,False,False,False,False,0
124,True,True,False,False,True,False,1
2638,False,False,True,True,True,True,0
5106,True,True,False,False,False,False,0
8474,True,True,False,False,False,False,1
4473,True,True,False,True,True,False,1
2011,True,True,False,False,False,False,1
7369,True,False,False,True,True,False,0
6545,True,False,False,False,False,False,0
6353,True,True,False,False,False,False,0
5856,True,True,False,False,False,False,0
2458,True,True,False,False,True,False,1
353,True,False,True,False,False,False,1
5763,False,False,False,True,False,False,1
3817,True,True,False,False,False,False,0
4174,True,True,False,False,False,False,1
3713,True,True,False,False,False,False,0
969,False,False,False,True,False,False,1
8837,True,True,False,False,False,False,0
8228,False,False,False,True,False,False,1
6408,True,True,False,False,False,False,0
8339,True,True,False,False,False,False,0
2930,True,True,False,False,False,False,1
4271,False,False,False,True,False,False,1
6364,False,False,False,False,False,False,1
4059,False,False,False,False,False,False,1
5826,False,False,False,False,False,False,1
5519,True,False,False,True,True,False,0
1013,True,True,False,False,False,False,0
8081,True,False,True,False,True,True,1
4092,True,True,False,False,False,False,0
4799,True,True,False,False,False,False,0
6163,False,False,True,True,False,True,1
560,True,True,False,False,False,False,0
1961,True,True,False,False,False,False,1
1158,True,False,False,False,False,False,1
4941,True,True,False,False,True,False,1
1631,True,False,False,True,True,False,1
1654,True,True,False,False,False,False,0
7726,False,False,False,False,False,False,1
3121,True,True,False,False,False,False,0
2161,False,False,False,True,False,False,1
6234,True,True,False,False,False,False,0
5014,False,False,True,True,False,False,1
3748,False,False,False,True,False,False,1
8008,True,False,True,False,False,False,0
5070,True,True,False,False,False,False,0
1228,True,True,False,False,False,False,0
717,True,True,False,False,False,False,0
1252,False,False,True,True,False,False,1
2595,True,True,False,True,True,False,0
1496,False,False,True,True,False,False,1
1882,True,True,False,False,False,False,0
7747,False,False,False,False,False,False,1
4125,True,False,False,True,False,False,0
2284,True,True,False,False,False,False,0
2981,True,True,False,False,False,False,1
4139,False,False,False,True,False,False,1
4264,True,True,False,False,False,False,0
5632,True,True,False,False,False,False,0
1311,False,False,False,False,False,False,1
613,True,True,False,False,False,False,0
3685,True,True,False,False,False,False,0
835,True,True,False,False,False,False,0
126,True,True,False,False,True,False,1
2476,False,False,False,True,False,False,1
2899,False,False,True,True,True,True,1
4732,True,True,False,False,False,False,0
3089,True,True,False,False,False,False,0
1080,True,True,False,False,False,False,1
310,True,True,False,False,True,False,0
1144,True,True,False,False,False,False,0
7978,True,False,False,True,False,False,0
6099,False,False,True,True,False,True,1
8136,False,False,False,False,False,False,1
3617,True,True,False,False,False,False,0
8691,True,True,False,False,True,False,1
5315,True,True,False,False,False,False,0
5381,True,True,False,False,False,False,0
7501,True,True,False,False,False,False,1
1891,True,False,True,True,True,False,1
5438,True,False,True,False,True,True,0
7137,True,True,False,False,False,False,0
5316,True,False,True,False,False,False,1
2451,True,False,False,False,True,False,0
4748,True,True,False,False,False,False,0
2307,True,True,False,False,False,False,1
830,True,False,True,True,True,False,1
4739,True,True,False,False,False,False,0
28,True,True,False,False,False,False,0
8533,True,True,False,False,False,False,0
4429,True,True,False,False,False,False,0
8935,True,True,False,False,False,False,0
3619,True,True,False,False,False,False,1
1302,False,False,True,True,False,False,1
7771,False,False,False,False,False,False,1
5016,True,True,False,False,False,False,0
3352,False,False,False,False,False,False,1
4449,True,False,False,False,False,False,0
3584,False,False,True,True,False,False,1
641,True,False,False,False,False,False,0
5470,True,False,True,True,True,True,1
3180,True,True,False,False,False,False,0
4629,True,True,False,False,False,False,0
2480,True,False,True,False,True,False,1
1638,False,False,True,False,False,False,1
3243,True,False,True,True,True,False,1
5275,True,True,False,False,False,False,0
5175,True,False,False,True,True,False,0
924,True,True,False,False,False,False,0
7502,True,True,False,False,False,False,0
7924,True,False,False,True,False,False,1
2969,True,False,True,False,True,True,1
1073,True,True,False,False,False,False,0
4387,True,True,False,False,False,False,1
4899,False,False,False,True,False,False,1
838,True,True,False,False,False,False,1
3733,True,True,False,False,False,False,0
4328,True,False,False,False,False,False,1
5881,True,False,True,False,False,True,1
45,True,True,False,False,False,False,0
2529,True,True,False,False,False,False,0
2766,True,True,False,False,False,False,1
6642,True,True,False,False,False,False,0
2715,True,True,False,True,False,False,0
1122,True,False,False,True,True,False,1
3305,True,True,False,False,False,False,0
3577,True,True,False,False,False,False,0
7139,True,True,False,False,False,False,0
6939,True,False,False,False,False,True,1
1694,True,True,False,False,False,False,0
4379,False,False,True,True,True,True,1
6337,True,True,False,False,False,False,0
1567,True,False,True,True,True,False,1
371,True,True,False,False,False,False,0
8864,True,True,False,False,False,False,0
2537,True,True,False,False,False,False,1
8176,False,False,True,True,False,True,1
1610,True,False,False,True,True,False,1
7550,True,False,False,False,False,False,0
8194,True,True,False,False,False,False,0
8981,True,True,False,False,False,False,0
495,True,False,False,False,False,False,0
703,True,True,False,True,False,False,0
6868,True,True,False,True,True,False,0
6316,True,False,True,False,True,False,1
509,True,False,True,False,False,False,0
3518,False,False,False,True,False,False,1
2655,True,True,False,False,False,False,0
1526,True,True,False,False,False,False,0
6035,False,False,False,True,False,False,1
7422,True,True,False,True,False,False,0
3213,True,False,False,False,False,False,1
6101,True,True,False,True,False,False,1
4958,True,True,False,True,True,False,1
5340,True,False,True,True,True,False,1
5556,True,True,False,False,False,False,0
7135,False,False,True,True,True,False,0
1337,True,True,False,False,False,False,0
974,True,True,False,False,False,False,0
2325,False,False,False,False,False,False,1
7547,True,False,False,False,False,False,0
992,True,True,False,False,False,False,0
6372,True,False,True,False,False,True,1
3031,True,True,False,False,False,False,0
7366,True,True,False,True,False,False,0
6665,False,False,True,True,True,True,1
7333,True,True,False,False,False,False,0
1967,True,True,False,False,False,False,0
2726,True,True,False,False,False,False,0
2519,True,False,True,False,True,False,0
7068,True,False,True,False,True,False,0
4783,True,False,True,False,False,True,1
7766,True,True,False,False,False,False,0
5645,True,False,False,False,False,False,0
7226,True,False,False,True,True,False,0
6801,False,False,True,True,True,False,1
3456,True,False,False,False,False,False,0
572,True,True,False,False,False,False,0
8922,True,True,False,False,False,False,0
3538,True,True,False,False,False,False,0
8106,True,True,False,False,False,False,0
7299,True,True,False,False,False,False,0
3027,True,False,False,False,False,False,0
397,True,True,False,True,True,False,0
1933,True,False,True,True,True,False,1
396,True,False,False,False,False,False,0
5886,True,False,True,True,False,False,0
2022,False,False,True,False,False,False,1
598,False,False,False,False,False,False,1
8940,True,True,False,True,False,False,0
3671,False,False,True,False,False,False,1
1307,True,False,True,False,False,False,0
1777,True,True,False,False,False,False,0
7415,True,True,False,True,True,False,1
7607,True,False,False,False,False,False,1
4754,True,True,False,False,False,False,0
7525,True,True,False,False,False,False,0
4775,True,False,True,False,False,True,1
7831,True,False,True,True,True,False,1
7777,False,False,True,True,True,False,0
2631,False,False,False,False,False,False,1
2898,True,False,False,False,False,False,1
825,True,False,False,False,False,False,0
506,False,False,False,False,False,False,1
8372,True,True,False,False,False,False,0
196,True,True,False,False,False,False,1
8807,True,True,False,False,False,False,0
4946,True,True,False,True,True,False,0
