row_id,high_eff_min_freq_0.7963888888888889,high_eff_scorer_freq_0.5361111111111111,eff_times_minutes_binning_quantile_6,assists_binning_quantile_4,rebounds_binning_quantile_7,eff_times_minutes_binning_quantile_4,target
1269,True,False,False,False,False,False,0
2463,True,True,False,False,False,False,0
4406,False,False,True,True,False,False,1
269,False,False,False,True,False,False,1
655,True,True,False,False,False,False,0
5524,True,True,False,False,False,False,0
5071,True,True,False,True,False,False,1
8214,True,False,True,True,False,False,1
2414,True,True,False,False,False,False,0
6005,True,False,False,False,False,False,0
2822,False,False,True,False,True,False,1
429,True,False,False,False,False,False,0
590,True,False,False,False,False,True,0
496,True,False,False,False,False,False,1
4033,True,True,False,False,False,False,0
4229,True,False,False,True,False,False,1
5370,True,True,False,False,True,False,0
5404,False,False,False,False,True,False,1
6158,False,False,True,False,True,False,1
6411,True,True,False,False,True,False,1
529,True,True,False,True,False,False,0
1809,True,False,False,False,False,False,1
7750,True,True,False,False,False,False,0
2056,True,True,False,False,False,False,0
1232,True,False,False,False,False,False,0
2029,True,False,False,False,True,False,0
5494,False,False,False,False,False,False,0
678,True,True,False,True,False,False,1
7096,True,False,False,True,False,True,1
6594,True,False,False,True,False,False,0
6417,False,False,True,True,False,False,1
8407,True,True,False,False,False,False,0
7441,True,True,False,True,False,False,1
2742,True,True,False,False,False,True,0
4092,True,True,False,False,False,False,0
4012,True,False,False,True,False,False,1
8806,False,False,True,True,False,False,1
2433,True,True,False,False,False,False,0
5093,False,False,False,True,False,False,1
5389,False,False,True,False,True,False,1
552,False,True,False,True,True,False,1
5023,True,False,False,True,False,False,0
4043,True,True,False,False,False,True,1
3784,True,False,False,False,False,True,1
1612,True,False,False,False,False,True,0
4422,True,True,False,False,False,False,0
5212,True,False,False,True,False,True,1
8246,False,False,False,True,False,False,1
3795,True,True,False,False,False,False,0
674,False,False,True,False,True,False,1
7179,True,True,False,True,False,False,0
4882,True,False,False,False,False,True,0
7021,True,True,False,False,False,True,1
5072,True,True,False,False,False,False,0
8515,True,True,False,True,False,False,1
4589,True,True,False,False,False,False,0
606,True,True,False,True,False,False,0
5730,True,True,False,False,False,False,0
7052,True,True,False,True,False,False,1
5779,True,True,False,False,False,False,0
1469,True,True,False,True,False,False,0
7884,True,True,False,False,False,False,0
1983,True,True,False,False,False,False,0
4786,True,True,False,False,False,False,0
891,False,False,False,False,False,False,0
6833,True,True,False,False,False,False,0
8016,True,True,False,True,False,True,1
844,True,True,False,False,False,False,0
2156,True,False,False,False,False,True,1
4774,True,True,False,False,False,False,0
8795,True,True,False,False,False,False,0
2078,True,False,False,False,False,False,0
5585,True,True,False,False,False,False,1
5007,True,True,False,False,False,False,0
5475,True,True,False,False,False,False,0
3521,True,False,False,False,False,True,0
4695,True,False,True,True,False,False,1
2800,True,True,False,True,False,True,0
5833,True,True,False,False,False,False,0
585,True,True,True,True,False,False,1
3269,True,False,False,False,False,False,0
8389,True,True,False,False,False,False,0
4003,False,False,False,False,True,False,1
5437,False,False,True,True,False,False,0
4126,True,True,False,False,False,True,1
5825,True,False,False,True,False,False,0
8183,False,False,False,False,False,False,1
6262,False,False,True,True,False,False,1
4163,False,False,False,False,True,False,1
4536,True,False,False,False,False,False,0
6006,True,True,False,False,False,False,0
4587,True,True,False,False,False,True,0
4211,False,False,True,False,True,False,1
8825,False,False,False,False,False,False,0
2551,True,True,False,False,False,False,0
6908,False,False,False,True,False,False,1
6313,True,False,False,True,False,True,1
345,True,False,False,False,False,True,1
2186,True,False,False,False,False,False,0
5166,False,False,True,True,False,False,1
7013,True,False,False,False,False,True,1
6426,True,False,False,False,True,True,1
3839,True,False,False,True,False,False,1
8704,True,True,False,False,False,False,0
872,True,True,False,False,False,False,1
4464,True,True,False,False,False,False,0
8477,False,False,False,True,False,False,1
5890,True,True,False,False,False,False,0
8693,True,False,False,False,False,True,1
91,True,False,False,False,True,False,1
8399,True,True,False,False,True,False,0
5172,False,False,True,True,False,False,1
6077,False,False,False,False,True,False,1
6144,True,True,False,False,False,False,0
7885,True,True,False,False,False,False,0
8166,True,True,False,False,False,True,0
6356,True,False,False,False,False,False,1
2118,True,True,False,False,False,False,0
2938,True,False,False,False,False,True,1
8311,True,True,False,False,False,False,0
7437,True,True,False,False,False,False,0
2837,True,False,False,True,False,False,1
3097,True,False,False,True,False,False,0
5606,True,False,False,False,False,True,0
5648,True,False,False,False,False,False,1
948,True,False,True,False,True,False,1
2926,False,False,True,False,True,False,1
4339,True,True,False,False,False,True,1
3215,True,True,False,False,False,False,0
7866,True,False,False,False,False,False,0
6145,False,False,False,False,True,False,1
884,False,False,False,True,False,False,1
7628,True,False,False,False,False,False,1
5671,True,False,False,False,True,False,0
7257,True,False,False,False,False,False,0
5678,True,True,False,False,False,False,0
628,True,True,False,False,False,False,0
1457,True,True,False,False,False,False,0
8601,True,True,False,False,False,False,0
7232,True,True,False,False,True,False,1
6556,True,True,False,False,False,False,0
7775,True,True,False,False,False,False,1
5839,False,False,True,True,False,False,1
6538,False,False,True,True,False,False,1
8632,True,True,False,False,False,False,0
7018,True,True,False,False,False,False,0
6875,True,False,False,False,False,False,0
2416,True,False,False,False,False,False,1
5928,True,True,False,False,False,False,0
7424,True,True,False,False,False,False,0
4467,True,False,False,False,False,False,0
5490,False,False,True,False,False,False,1
6591,False,False,True,False,True,False,1
8318,False,False,False,False,False,False,1
2900,True,True,False,False,False,False,0
434,False,False,True,True,False,False,1
2399,True,False,False,False,True,True,1
2210,True,False,False,True,False,True,1
1711,True,True,False,False,True,True,1
3354,True,False,False,False,False,False,0
8471,True,True,False,False,False,True,0
105,True,False,False,False,False,True,0
5757,True,True,False,False,False,False,0
1187,True,False,True,False,False,False,1
7840,True,True,False,False,False,False,0
3185,True,False,False,False,True,True,1
8812,True,True,False,False,False,False,0
6398,True,True,False,False,False,True,0
7047,True,True,False,True,False,False,0
8417,True,False,False,False,False,False,0
8898,False,False,True,True,False,False,1
152,True,True,False,False,False,False,0
3283,True,False,False,False,False,True,1
6170,True,False,False,False,False,True,0
5014,False,False,True,False,False,False,1
916,True,True,False,False,False,False,0
1306,True,True,False,False,False,False,0
4398,True,True,False,False,False,True,0
3050,True,True,False,False,False,False,0
8450,True,False,False,False,False,True,0
8107,True,True,False,False,False,False,0
8567,True,False,False,False,False,False,1
7032,True,True,False,True,False,False,0
5764,True,True,False,False,False,False,0
5154,True,True,False,False,False,False,0
3922,True,False,False,False,False,False,1
6474,True,False,True,True,True,False,1
2797,True,True,False,False,True,True,1
2702,False,False,True,False,True,False,1
1399,True,False,False,False,False,True,0
2520,False,False,False,False,True,False,1
3359,True,True,False,False,False,True,1
8274,True,False,False,False,False,True,1
184,True,True,False,False,False,False,0
4044,True,True,False,True,False,False,0
367,True,True,False,False,False,False,0
8929,False,False,True,True,False,False,1
6087,False,False,False,False,False,False,0
8653,False,False,False,False,True,False,1
6114,True,True,False,False,False,False,0
2418,True,True,False,False,False,False,1
472,True,True,False,False,False,False,0
968,True,True,False,False,False,False,0
6546,True,True,False,False,False,False,1
6461,True,False,False,False,False,False,0
2657,True,True,False,True,False,False,1
6779,True,False,False,False,True,False,1
210,True,True,False,True,False,True,0
1962,True,False,False,False,False,False,1
897,True,True,False,False,False,False,0
8614,True,False,False,True,False,True,0
3820,True,True,False,False,False,False,0
8569,True,False,False,False,False,False,0
1774,False,False,True,False,True,False,1
5147,False,False,False,True,False,False,1
2300,True,False,False,True,False,False,0
1210,False,False,True,True,False,False,1
6799,True,True,False,False,False,False,0
5580,True,True,False,False,False,False,0
8975,True,False,False,True,False,True,0
1271,True,True,False,False,False,False,0
1252,False,False,True,True,False,False,1
3177,True,True,False,True,False,False,0
7621,True,True,False,False,False,False,0
8536,True,False,False,True,False,False,0
8391,True,True,False,True,False,False,0
3974,True,False,False,False,True,True,1
1293,True,False,False,False,False,False,0
6689,True,True,False,False,False,False,0
5265,False,True,False,False,True,False,1
3371,True,True,False,False,False,False,0
5991,True,True,False,False,False,True,0
4664,True,True,False,False,False,False,0
5191,True,True,False,False,False,True,0
3652,False,False,True,True,False,False,1
3316,True,False,False,True,False,True,0
4079,True,True,False,True,False,True,0
293,True,True,False,False,False,False,0
6122,True,True,False,False,False,False,0
8141,True,False,False,False,False,True,0
1052,True,True,False,False,False,True,1
4783,True,False,True,True,False,False,1
4849,True,False,False,False,False,False,0
7214,True,False,False,False,False,False,1
273,True,True,False,False,False,False,0
2043,True,True,False,False,False,False,0
5185,True,True,False,False,False,False,0
3919,True,True,False,False,False,False,0
4186,True,True,False,False,False,False,0
104,True,True,False,False,False,False,0
1087,True,True,False,False,False,False,0
4665,True,False,False,False,True,False,0
7808,True,False,False,False,False,True,1
5118,False,True,False,True,True,False,1
4692,True,True,False,False,False,False,0
2904,False,False,True,False,True,False,1
5382,True,True,False,False,False,True,1
7020,True,True,False,False,True,False,0
4047,False,False,False,False,True,False,1
5596,True,True,False,False,False,False,0
6782,True,True,False,False,False,False,0
6606,True,False,False,False,False,True,1
6811,True,False,False,True,False,False,0
4448,True,True,False,False,False,True,1
4123,True,False,False,True,False,False,0
6292,True,True,False,False,False,True,0
614,True,True,False,False,False,False,0
8886,True,False,False,False,False,True,0
5333,True,True,False,False,False,True,0
4707,True,False,False,True,False,True,1
5590,True,True,False,False,False,False,0
3479,False,False,True,False,False,False,1
5731,True,True,False,True,False,True,1
1749,True,False,True,False,False,False,1
733,True,True,False,False,False,False,0
8241,True,True,False,False,False,False,0
4479,True,True,False,False,True,False,0
3873,True,True,False,False,False,False,0
7703,False,False,False,False,True,False,1
2911,True,False,False,False,False,True,0
6199,True,True,False,False,False,False,0
2663,True,False,False,False,False,False,1
7239,True,False,True,False,False,False,1
4693,True,True,False,False,False,False,0
8579,True,True,False,False,False,False,0
3114,True,True,False,False,False,False,0
3304,True,True,False,False,False,True,0
2155,True,False,False,True,False,False,1
1345,False,False,True,False,False,False,1
8845,True,True,False,False,True,True,0
3262,False,False,True,True,True,False,1
7356,True,True,False,False,True,True,0
3993,True,True,False,False,False,False,0
5232,True,False,False,True,False,True,0
953,True,True,False,False,False,False,0
6335,True,True,False,False,False,False,0
3022,True,False,True,False,True,False,1
3309,True,True,False,False,False,False,0
1505,True,True,False,False,False,False,0
5096,True,False,False,False,False,True,0
1807,False,False,True,True,False,False,1
5024,False,False,False,False,True,False,1
8244,True,True,False,False,False,False,0
3792,True,True,False,False,False,False,0
1122,True,False,False,False,False,False,1
5528,False,False,True,False,True,False,1
8566,True,True,False,False,False,False,0
5894,False,False,True,True,False,False,1
4756,True,True,False,False,False,False,0
4839,False,False,True,False,True,False,1
5929,True,True,False,False,False,False,0
5847,True,True,False,False,False,False,0
6376,True,True,False,False,False,False,0
1849,True,True,False,False,False,False,0
417,False,False,False,False,True,False,1
2974,True,False,False,True,False,True,0
5794,True,True,False,False,False,False,0
2432,True,True,False,False,False,False,0
2519,True,False,False,True,False,True,0
565,False,False,False,False,True,False,1
2527,True,True,False,False,False,False,0
5485,True,False,False,False,False,False,0
4861,True,True,False,True,False,True,1
3252,True,True,False,False,False,False,0
1225,False,False,True,True,False,False,1
143,True,False,False,False,False,False,1
7719,True,False,False,False,False,False,0
1491,True,True,False,False,False,False,0
7599,True,True,False,True,False,False,0
4841,False,False,True,False,True,False,1
1591,False,False,True,False,False,False,1
5103,True,True,False,True,False,False,0
4787,True,True,False,True,False,False,1
2654,False,False,True,True,False,False,1
2005,True,True,False,False,False,False,0
1195,True,True,False,True,False,False,0
4236,True,True,False,False,False,False,0
3410,True,True,False,False,False,False,0
1118,False,False,False,True,False,False,1
7477,True,True,False,False,False,False,1
1757,True,False,True,False,True,False,1
498,True,True,False,False,False,False,0
3998,True,True,False,False,False,True,1
13,False,False,False,False,False,False,0
871,True,False,False,False,False,True,1
3358,True,True,False,False,False,False,0
913,True,True,False,True,False,False,1
3583,True,True,False,True,False,False,0
722,False,True,False,False,True,False,1
4002,False,False,True,True,False,False,1
8948,False,False,False,False,True,False,1
7129,False,False,True,False,True,False,1
8630,False,False,False,True,False,False,1
5308,True,True,False,False,False,False,0
1497,True,False,False,False,True,True,0
6846,True,True,False,False,False,False,1
1521,False,False,False,False,False,False,1
8910,False,False,True,True,False,False,1
6915,True,True,False,False,False,False,0
2747,True,True,False,False,False,False,0
8066,True,True,False,False,False,False,0
5756,True,False,True,True,False,False,1
315,True,False,False,False,False,True,0
6873,True,True,False,False,False,False,1
7890,True,False,False,True,False,True,1
8937,True,True,False,True,False,False,0
3351,True,True,False,False,True,True,1
109,True,True,False,False,False,False,0
1755,True,False,False,False,False,True,0
6877,True,True,False,False,False,False,0
1352,True,True,False,False,False,False,0
3130,True,False,True,True,False,False,0
7206,False,False,True,True,False,False,1
6204,True,True,False,False,False,False,0
5428,True,False,False,True,False,True,1
481,True,True,False,False,False,False,0
6565,True,True,False,False,False,False,0
1974,True,False,False,False,False,False,0
337,True,True,False,False,False,False,0
2765,True,True,False,False,False,False,1
6161,True,True,False,False,False,False,0
6903,True,False,False,False,False,True,0
4519,True,True,False,False,False,False,0
2986,True,False,True,False,True,False,0
4551,True,False,False,True,False,False,1
5575,True,False,False,False,False,False,0
525,True,True,False,False,False,False,0
6932,True,False,False,False,False,True,0
3478,True,True,False,False,False,False,0
5721,True,True,False,False,False,False,0
3559,True,False,False,True,False,False,1
8882,True,True,False,False,False,False,0
2810,True,False,False,True,False,True,0
725,True,False,False,False,False,False,0
766,True,True,False,False,False,False,0
5307,False,False,False,False,False,False,1
5884,True,False,False,True,False,False,0
5500,False,True,False,False,False,True,1
6719,True,True,False,True,False,True,1
308,True,False,False,False,False,True,0
3774,True,True,False,False,False,False,0
3909,False,False,True,True,False,False,1
1279,False,False,False,False,True,False,1
349,True,False,True,False,False,False,1
8992,True,False,False,False,True,False,1
7622,True,False,False,False,False,True,1
5958,True,False,False,False,False,True,0
6806,True,False,False,False,True,False,1
8548,True,True,False,False,False,False,0
1792,True,False,False,False,True,False,1
8995,True,True,False,False,False,False,0
7891,False,False,True,True,False,False,1
3683,True,False,False,False,False,False,0
7033,True,True,False,False,False,False,0
8608,True,True,False,False,False,False,0
2054,True,True,False,False,True,True,0
2233,True,False,True,False,False,False,1
4336,True,True,False,False,False,False,0
72,False,False,True,True,False,False,1
4440,True,True,False,False,False,False,0
2760,True,False,False,False,False,True,0
4995,True,True,False,False,False,False,0
8126,True,True,False,False,False,False,0
5028,True,True,False,False,False,False,0
5652,True,True,False,False,False,False,0
8869,True,True,False,True,False,False,0
6544,False,False,True,False,True,False,1
2806,True,False,False,True,False,False,0
1261,True,True,False,False,False,True,0
1667,True,False,False,False,False,True,0
5013,True,True,False,False,False,False,0
7132,True,True,False,False,False,False,0
4984,True,True,False,False,False,False,0
5207,True,True,False,False,False,False,0
4323,True,True,False,False,False,False,0
2168,True,True,False,False,False,False,0
1446,True,False,False,False,True,False,1
4206,True,True,False,False,False,False,0
2534,True,True,False,False,False,False,0
4528,True,False,False,False,False,False,1
1696,True,True,False,False,False,False,0
2893,True,True,False,False,False,False,0
5827,False,False,False,True,False,False,1
1096,True,True,False,True,False,False,0
7799,True,True,False,False,False,False,0
7171,True,False,False,False,False,False,0
3204,True,True,False,False,False,False,0
4788,True,True,False,False,False,False,1
1631,True,False,False,True,False,True,1
6002,False,False,True,True,False,False,1
1882,True,True,False,False,False,False,0
5269,True,True,False,False,False,False,0
6581,True,False,False,False,False,False,1
1613,True,True,False,False,False,False,0
979,True,False,False,False,False,False,1
1414,False,False,True,False,True,False,1
6973,True,True,False,False,True,False,1
6101,True,True,False,False,False,True,1
849,True,True,False,True,False,False,0
7323,True,True,False,False,False,False,0
4986,True,False,False,False,False,True,1
7415,True,True,False,False,False,True,1
2878,True,False,False,False,True,True,0
2272,True,True,False,False,False,False,0
2393,False,False,True,True,False,False,1
7728,True,True,False,False,True,False,1
3780,True,True,False,False,False,False,0
1831,True,True,False,False,False,False,0
6805,False,False,True,False,True,False,1
7233,True,True,False,False,False,False,0
4451,True,False,False,False,False,False,1
48,True,False,False,False,True,True,1
5144,False,False,True,False,True,False,1
6307,False,False,False,False,False,False,1
1351,True,True,False,False,False,False,0
8666,False,False,True,False,True,False,1
1235,True,True,False,False,False,False,0
8075,True,False,True,False,False,False,1
8535,True,True,False,False,False,False,0
3916,True,False,False,False,False,False,1
447,True,True,False,False,False,False,0
2249,True,False,False,False,False,False,0
1744,True,True,False,False,True,False,0
845,True,False,False,False,True,False,0
8930,True,True,False,False,False,False,0
7752,True,True,False,False,False,False,1
7066,True,True,False,False,False,False,1
3290,True,True,False,False,False,False,0
2708,True,True,False,False,False,False,0
40,True,False,False,False,True,False,1
2441,True,True,False,False,False,False,0
3104,True,False,False,True,False,False,0
7264,True,False,False,False,False,False,0
6628,True,False,False,False,False,False,0
679,False,False,False,False,False,False,1
4555,False,False,False,False,False,False,1
8644,True,False,False,False,False,False,0
5505,True,True,False,False,False,True,0
1295,True,True,False,False,False,False,0
6956,False,False,True,True,False,False,1
6338,False,False,True,False,True,False,1
3985,False,False,False,False,True,False,1
8501,True,True,False,False,False,False,0
972,True,True,False,False,False,False,0
3443,True,True,False,False,False,False,0
7014,True,True,False,True,False,True,0
7828,True,True,False,False,False,False,0
1113,True,False,False,True,False,False,1
3981,True,False,False,False,False,True,1
4922,True,True,False,False,False,False,0
777,False,False,False,False,True,False,1
8743,True,False,False,False,False,True,0
2232,False,False,True,False,True,False,1
2229,True,True,False,False,False,False,0
2154,True,False,False,False,False,True,0
8871,False,False,True,False,False,False,1
4822,True,True,False,False,False,False,0
7611,True,False,False,False,True,False,1
4316,False,False,True,True,False,False,1
8539,True,False,True,False,True,False,1
7352,True,True,False,False,False,False,0
5663,True,True,False,False,True,True,0
6979,True,True,False,True,False,False,0
3184,True,False,False,True,False,False,1
6088,False,False,True,False,True,False,1
3200,False,False,False,False,False,False,0
5660,True,True,False,False,False,True,0
1290,True,True,False,False,False,False,0
4990,True,True,False,False,False,False,0
7878,True,False,True,False,False,False,1
6884,True,True,False,False,False,False,0
5457,True,True,False,True,False,False,0
6614,True,True,False,False,True,False,1
3967,True,True,False,False,False,False,0
1880,True,False,True,True,False,False,1
7104,True,True,False,False,False,True,0
5501,True,False,True,False,False,False,1
7591,True,True,False,False,False,True,0
5926,True,False,False,False,False,False,0
6781,True,False,False,False,False,True,0
8762,True,False,False,False,False,False,0
1037,False,False,True,True,True,False,1
637,True,True,False,False,False,False,1
4442,True,True,False,False,False,False,0
4296,True,False,False,True,False,False,0
1084,True,True,False,False,False,False,1
862,True,False,False,True,False,True,0
904,True,True,False,False,False,False,0
192,False,False,True,True,False,False,1
110,True,False,False,False,False,False,1
1943,True,True,False,False,False,True,0
4254,True,True,False,False,False,False,0
8402,True,True,False,False,False,False,0
6976,False,False,True,False,True,False,1
7043,True,False,False,False,False,False,0
6757,False,False,True,False,False,False,1
2776,True,False,False,False,False,False,1
2324,True,True,False,False,False,False,0
8517,True,False,False,False,False,False,1
2618,True,False,True,True,False,False,0
6759,True,True,False,False,False,True,0
1095,True,True,False,False,True,True,1
8766,True,True,False,False,False,False,0
4504,True,True,False,False,False,False,0
3136,True,True,False,False,False,False,0
4582,True,True,False,False,False,False,0
3806,True,False,False,False,False,True,0
7501,True,True,False,False,False,False,1
2655,True,True,False,False,False,False,0
4274,False,False,True,True,False,False,1
4985,False,False,False,False,False,False,1
6383,True,True,False,True,False,True,1
5432,True,True,False,False,False,False,1
6134,True,True,False,False,False,False,0
4576,True,True,False,False,False,False,0
8717,False,False,True,False,True,False,1
2203,True,True,False,False,False,False,0
4923,False,False,True,False,False,False,1
7552,True,True,False,True,False,False,0
4300,True,False,False,False,False,True,0
976,True,True,False,False,False,False,1
4690,False,False,True,False,True,False,1
942,True,True,False,False,False,False,0
2388,False,False,True,False,False,False,1
3222,False,False,False,False,False,False,1
3883,True,True,False,True,False,True,1
8491,True,False,False,False,True,False,1
5339,True,True,False,False,False,False,0
4763,True,False,False,True,False,False,1
2790,False,False,False,False,False,False,1
945,True,True,False,False,False,False,0
7787,True,True,False,True,False,False,0
8118,True,True,False,False,False,False,0
7423,True,True,False,False,True,False,0
4109,False,False,False,False,True,False,1
7135,False,False,False,False,False,False,0
3256,True,False,True,False,False,False,0
2691,True,True,False,False,False,False,0
6621,False,False,True,False,True,False,1
1320,True,True,False,False,True,True,0
8892,True,True,False,True,False,True,0
4688,True,True,False,False,False,True,1
5471,False,False,False,True,False,False,1
5609,True,True,False,False,False,False,1
3476,True,False,False,True,False,True,1
3506,True,False,False,True,False,False,1
2478,True,False,True,False,False,False,0
8289,False,False,True,False,True,False,1
5907,True,True,False,False,False,False,0
8344,True,False,False,True,False,True,1
8875,False,False,True,False,True,False,1
1875,True,False,False,False,False,True,1
7606,True,False,False,False,False,False,1
4240,False,True,False,True,False,False,1
2905,True,False,False,False,False,False,0
571,False,False,True,False,False,False,1
1449,True,True,False,False,False,False,0
4802,True,False,False,True,False,True,1
7830,False,False,False,True,False,False,1
5119,True,False,False,True,False,False,0
6699,False,False,True,True,True,False,1
5254,True,True,False,False,False,True,0
3227,False,False,True,False,True,False,1
8767,False,False,True,True,False,False,1
3979,True,True,False,False,False,False,0
6152,True,False,False,False,False,True,0
3540,True,True,False,False,False,False,0
5666,True,False,False,False,False,False,0
2828,True,True,False,False,False,True,0
5431,True,True,False,False,False,False,0
1339,True,False,False,False,False,False,1
3263,True,True,False,False,False,False,0
5149,False,False,False,True,False,False,1
651,False,False,False,False,False,True,0
2903,True,True,False,False,False,False,0
2259,True,True,False,False,False,False,0
6018,True,True,False,False,False,False,0
8092,True,True,False,False,False,False,0
8058,True,True,False,False,False,False,0
4430,True,False,False,False,False,False,1
7476,True,False,True,False,False,False,1
6940,True,True,False,False,False,False,0
2585,True,True,False,False,False,False,0
3197,True,False,False,False,False,True,1
6179,True,False,False,False,False,False,0
4330,True,True,False,False,True,True,1
1259,False,False,True,True,False,False,1
4247,False,True,False,False,False,False,1
992,True,True,False,False,False,False,0
3505,True,True,False,False,True,True,1
114,True,True,False,True,False,False,1
920,True,True,False,False,False,False,0
2510,True,True,False,False,False,False,0
8461,True,True,False,False,False,False,0
7177,True,True,False,False,False,True,0
4383,False,False,True,True,False,False,1
950,False,False,True,True,False,False,1
4614,True,True,False,False,False,True,0
3771,False,False,True,False,True,False,1
7436,False,False,False,False,False,False,0
2851,True,True,False,True,False,False,0
5220,True,True,False,False,False,False,0
4318,False,False,False,False,False,False,1
7978,True,False,False,False,False,True,0
6697,False,True,False,False,True,False,1
2506,True,True,False,False,False,False,0
1115,True,True,False,False,False,False,0
8609,True,True,False,False,False,False,0
299,True,True,False,False,False,False,0
1676,True,False,False,True,False,True,1
3348,False,False,True,True,False,False,1
2736,False,False,True,False,True,False,1
8788,True,False,False,False,False,False,0
8207,True,False,False,False,True,False,1
4679,False,False,False,True,False,False,0
7798,False,False,True,True,False,False,1
7984,False,False,True,True,False,False,1
4417,True,True,False,False,False,False,0
6311,False,False,True,False,False,False,1
2104,True,True,False,False,False,False,0
5278,True,True,False,False,True,False,1
5447,True,True,False,True,False,False,0
5983,True,True,False,False,False,False,0
1838,False,False,True,True,False,False,1
6352,True,True,False,True,False,False,0
8652,True,False,False,False,False,True,0
6563,True,False,False,True,False,True,1
608,True,True,False,False,True,False,0
1094,True,True,False,False,False,False,0
4372,True,False,False,True,False,False,1
5101,True,False,False,False,False,False,1
7933,True,False,False,False,False,True,1
161,False,False,True,True,False,False,1
204,True,True,False,False,False,False,0
5673,True,False,False,False,True,False,1
4743,False,False,False,True,False,False,1
2935,True,True,False,False,True,True,1
5889,True,True,False,False,False,False,0
2436,True,True,False,False,False,False,0
1231,True,True,False,False,True,False,1
7435,True,True,False,False,False,False,0
8792,False,False,True,False,True,False,1
8686,True,True,False,False,False,False,0
4611,True,True,False,False,False,False,0
6166,True,True,False,True,False,False,1
5163,True,True,False,False,False,False,0
4252,True,False,False,False,True,False,0
7923,False,False,True,False,True,False,1
4035,False,False,False,False,False,False,1
6514,True,True,False,False,False,False,0
4772,True,True,False,False,False,False,0
3878,False,False,False,False,False,False,0
4377,False,False,True,True,False,False,1
858,False,False,True,False,False,False,0
8049,True,True,False,False,False,False,0
6890,True,True,False,False,False,False,0
2562,True,True,False,False,False,False,0
3802,True,False,False,False,False,False,1
2641,True,True,False,False,False,False,0
4510,True,True,False,False,False,False,0
2348,False,False,False,False,True,False,1
6654,True,True,False,False,False,False,0
2782,True,False,False,False,False,True,0
4557,True,True,False,False,False,False,0
8532,False,False,False,False,True,False,1
7439,True,True,False,False,False,False,0
616,True,True,False,False,False,False,0
7008,True,False,False,False,False,False,1
2576,True,True,False,False,False,False,0
7485,True,True,False,False,False,False,0
3341,True,True,False,False,False,False,0
5670,True,False,False,False,False,False,0
1706,True,False,False,False,False,False,0
6954,False,False,True,False,True,False,1
4405,True,False,True,False,False,False,0
1494,False,False,False,False,False,False,1
8966,True,True,False,False,True,False,1
4538,True,True,False,False,False,False,0
804,False,False,False,False,False,False,1
8991,True,False,True,False,False,False,0
5723,True,True,False,False,False,True,1
991,True,True,False,False,False,False,0
6598,True,True,False,True,False,False,0
5999,True,False,False,True,False,False,1
7603,True,True,False,False,False,False,0
3514,True,False,True,True,False,False,1
4415,True,True,False,False,False,False,0
6928,False,False,True,False,False,False,1
220,True,False,False,True,False,True,1
4465,True,True,False,False,False,False,0
1289,True,True,False,True,False,True,0
3164,True,True,False,True,False,False,0
2619,True,True,False,False,False,False,1
3613,True,True,False,False,False,False,0
44,True,False,False,False,False,False,0
6771,True,False,False,False,False,False,0
3793,True,False,True,False,False,False,1
3572,False,False,True,True,False,False,1
7097,True,True,False,False,False,False,0
1504,True,True,False,True,False,False,0
4478,False,False,False,False,False,False,0
8847,False,False,False,False,False,False,1
3440,True,False,False,False,False,False,0
1893,False,False,True,True,False,False,1
8385,False,False,True,False,True,False,1
8088,True,True,False,False,False,False,0
5046,True,True,False,False,False,False,0
1506,True,False,True,False,True,False,1
671,True,True,False,True,False,False,0
7829,True,True,False,False,True,True,0
5686,False,False,False,False,False,False,1
898,True,True,False,True,False,False,0
4979,True,False,False,False,False,True,1
2667,True,True,False,False,False,False,0
3194,False,False,True,True,False,False,1
2891,True,True,False,False,False,False,0
8182,True,True,False,False,False,False,0
4837,True,False,False,True,False,False,1
6380,True,True,False,False,False,False,0
7468,True,True,False,True,False,False,0
2371,True,True,False,False,False,False,0
6363,True,True,False,False,False,False,0
1770,False,False,True,True,False,False,1
7122,True,True,False,False,False,False,0
4852,True,True,False,False,False,False,0
532,True,False,False,False,False,False,1
8429,False,False,True,False,True,False,1
7389,False,True,False,True,True,False,1
7055,True,True,False,False,False,False,0
7968,True,True,False,False,False,False,0
8023,True,False,False,False,True,False,1
732,True,False,True,False,True,False,1
3407,True,True,False,False,True,False,1
2340,False,False,False,False,False,False,1
4873,True,True,False,False,False,False,0
4702,False,False,False,False,False,False,1
2566,True,True,False,False,False,True,1
6214,True,False,False,False,False,False,0
8271,True,False,False,True,False,True,0
5413,True,False,True,False,False,False,1
5638,True,False,False,True,False,False,1
4418,True,True,False,False,False,False,0
7307,True,True,False,False,False,False,0
7948,True,True,False,False,False,False,0
1256,True,True,False,False,False,False,0
2105,True,True,False,False,False,False,0
5396,False,False,True,True,False,False,1
5015,True,False,False,False,False,True,1
8224,True,True,False,False,False,False,0
7909,True,True,False,False,False,False,0
7178,False,False,False,False,True,False,1
3485,True,True,False,False,False,False,0
8540,True,True,False,False,False,False,0
3817,True,True,False,False,False,False,0
5560,True,True,False,False,False,False,0
7040,True,True,False,False,False,False,0
6305,False,False,True,True,False,False,1
4470,False,False,False,False,False,False,1
1622,True,True,False,False,False,False,0
8480,False,False,True,False,True,False,1
6014,True,False,False,False,False,False,0
5029,True,False,True,False,True,False,1
